year	month	day	hour	temperature	rel_hum	wind_spd	wind_dir
2006	8	5	19:30	31.96	52.87	0.701	295.9
2006	8	5	20:00	31.63	52.34	1.425	260.2
2006	8	5	20:30	31.19	55.27	1.24	248.2
2006	8	5	21:00	30.51	57.68	1.221	232.6
2006	8	5	21:30	30.12	58.54	0.778	207.5
2006	8	5	22:00	29.63	60.11	0.716	194
2006	8	5	22:30	28.96	62.75	1.035	185.2
2006	8	5	23:00	28.21	65.65	1.106	167.5
2006	8	5	23:30	27.36	69.44	1.272	178
2006	8	6	00:00	26.59	73.9	1.543	176.4
2006	8	6	00:30	25.96	77.5	1.461	178.7
2006	8	6	01:00	25.56	79.3	1.328	169.6
2006	8	6	01:30	25.25	79.8	1.477	172.3
2006	8	6	02:00	25.05	78.1	1.415	187.4
2006	8	6	02:30	24.92	75.5	1.233	176.7
2006	8	6	03:00	24.69	76.4	1.102	166.5
2006	8	6	03:30	24.46	77.9	1.077	169.4
2006	8	6	04:00	24.22	79.8	1.368	165.3
2006	8	6	04:30	24.16	79.8	1.407	173.6
2006	8	6	05:00	24.12	79.4	1.378	183.7
2006	8	6	05:30	23.88	80.8	1.409	183.9
2006	8	6	06:00	23.7	82.4	1.502	173.4
2006	8	6	06:30	23.6	83.8	1.508	175.4
2006	8	6	07:00	23.69	83.9	1.588	181.4
2006	8	6	07:30	24.05	82.5	1.345	185.8
2006	8	6	08:00	24.62	80	1.329	185.5
2006	8	6	08:30	25.29	76.9	1.65	180.5
2006	8	6	09:00	26.5	70.9	1.341	192.6
2006	8	6	09:30	27.92	64.51	1.334	195.6
2006	8	6	10:00	29.64	57.88	1.495	200.4
2006	8	6	10:30	30.69	54.22	1.38	215
2006	8	6	11:00	31.94	50.07	1.272	203.4
2006	8	6	11:30	33.1	47.24	1.367	165.7
2006	8	6	12:00	34.39	43	1.109	184.8
2006	8	6	12:30	35.5	39.89	1.351	181.6
2006	8	6	13:00	36.06	38.64	1.238	175.7
2006	8	6	13:30	36.82	36.64	1.06	166.1
2006	8	6	14:00	37.6	35.11	1.181	96.9
2006	8	6	14:30	36.9	34.97	1.758	48.5
2006	8	6	15:00	36.84	33.58	2.058	39.67
2006	8	6	15:30	37.07	32.96	1.754	40
2006	8	6	16:00	36.53	33.37	1.678	37.16
2006	8	6	16:30	36.06	34.47	1.304	38.23
2006	8	6	17:00	35.88	37.67	1.024	320.2
2006	8	6	17:30	34.3	46.03	1.888	243.2
2006	8	6	18:00	33.56	48.49	1.554	244.8
2006	8	6	18:30	33.07	49.94	1.465	222.2
2006	8	6	19:00	31.26	57.15	1.686	186
2006	8	6	19:30	30.02	61.97	1.736	182.9
2006	8	6	20:00	28.82	67.08	1.906	186.2
2006	8	6	20:30	27.84	71.3	1.756	183.9
2006	8	6	21:00	27.2	73.9	1.623	183.9
2006	8	6	21:30	26.77	74.4	1.544	179.5
2006	8	6	22:00	26.36	77.1	1.319	177.9
2006	8	6	22:30	25.95	80.3	1.366	186.2
2006	8	6	23:00	25.7	82.1	1.402	176.9
2006	8	6	23:30	25.61	82.4	1.219	181.9
2006	8	7	00:00	25.65	82.3	1.069	191.5
2006	8	7	00:30	25.56	82.7	1.174	187.5
2006	8	7	01:00	25.45	83.3	1.188	184.4
2006	8	7	01:30	25.37	83.7	0.999	191.3
2006	8	7	02:00	25.25	84.1	0.93	203.6
2006	8	7	02:30	25.17	84.3	0.937	179.2
2006	8	7	03:00	25.15	84.1	0.968	179.6
2006	8	7	03:30	25.1	83.7	1.012	178.9
2006	8	7	04:00	25.03	83.8	0.983	174
2006	8	7	04:30	25.03	83.8	1.209	175.4
2006	8	7	05:00	25	84.3	0.854	181.7
2006	8	7	05:30	25.02	84	0.671	192
2006	8	7	06:00	25.02	84.1	0.48	196.2
2006	8	7	06:30	25.11	84	0.676	165.3
2006	8	7	07:00	25.21	83.6	0.716	183.2
2006	8	7	07:30	25.54	82.3	0.71	184.2
2006	8	7	08:00	25.87	81.1	1.101	147.8
2006	8	7	08:30	26.6	77.5	1.024	161.8
2006	8	7	09:00	28.23	70.1	0.769	153.4
2006	8	7	09:30	28.73	67.88	0.965	148.1
2006	8	7	10:00	29.79	65.32	1.1	130.3
2006	8	7	10:30	30.1	66.96	0.953	93.5
2006	8	7	11:00	30	68.91	1.227	24.78
2006	8	7	11:30	29.98	67.11	0.977	43.1
2006	8	7	12:00	30.18	67.57	1.171	118.6
2006	8	7	12:30	30.36	69.61	1.656	162.8
2006	8	7	13:00	30.53	67.45	1.226	153.7
2006	8	7	13:30	31.31	64.4	1.41	96.9
2006	8	7	14:00	30.43	68.12	1.162	49.13
2006	8	7	14:30	29.54	72.8	1.246	31.89
2006	8	7	15:00	29.04	77.4	1.081	14.05
2006	8	7	15:30	28.97	75.2	0.783	299.5
2006	8	7	16:00	29.75	69.22	1.212	184.5
2006	8	7	16:30	28.53	75.3	1.473	170.4
2006	8	7	17:00	27.68	78.6	1.565	194.4
2006	8	7	17:30	27.27	80.4	1.526	196.8
2006	8	7	18:00	26.77	80.5	1.526	204.8
2006	8	7	18:30	26.65	81.4	1.184	189.1
2006	8	7	19:00	26.49	82.5	1.001	193.4
2006	8	7	19:30	26.2	82.5	1.237	195.1
2006	8	7	20:00	26.1	82.7	0.98	190.4
2006	8	7	20:30	25.84	83	1.055	199.9
2006	8	7	21:00	25.65	83.7	1.074	199
2006	8	7	21:30	25.45	84.5	1.003	187.2
2006	8	7	22:00	25.28	84.9	0.832	195.9
2006	8	7	22:30	25.24	85.2	0.686	183.7
2006	8	7	23:00	25.16	86.4	0.933	166.4
2006	8	7	23:30	24.92	89.4	1.077	160.6
2006	8	8	00:00	24.83	90.1	0.955	162
2006	8	8	00:30	24.76	90.3	0.963	165.1
2006	8	8	01:00	24.67	90.9	0.987	166.5
2006	8	8	01:30	24.55	90.5	0.935	168.8
2006	8	8	02:00	24.72	90.8	0.959	166.5
2006	8	8	02:30	24.79	89.9	1.021	188.2
2006	8	8	03:00	24.73	90.4	1.057	180.8
2006	8	8	03:30	24.59	91.1	0.823	190.1
2006	8	8	04:00	24.65	90.8	0.852	200.5
2006	8	8	04:30	24.66	91.3	1.241	195.3
2006	8	8	05:00	24.7	91.2	0.927	187
2006	8	8	05:30	24.72	91	1.118	188.6
2006	8	8	06:00	24.43	93.8	0.833	197.2
2006	8	8	06:30	24.34	93.8	0.992	197
2006	8	8	07:00	24.48	92.7	0.822	183.4
2006	8	8	07:30	24.79	91.2	0.955	175.1
2006	8	8	08:00	25.14	89.7	1.032	182.3
2006	8	8	08:30	25.33	88.5	1.246	171.9
2006	8	8	09:00	26.2	83.9	1.179	183.4
2006	8	8	09:30	26.86	80.6	1.165	181.1
2006	8	8	10:00	27.33	78.5	1.188	186.1
2006	8	8	10:30	28.26	74.3	1.266	227.1
2006	8	8	11:00	29.52	69.53	1.212	214.9
2006	8	8	11:30	29.91	67.73	1.317	191
2006	8	8	12:00	31.13	62.17	1.431	187
2006	8	8	12:30	31.95	58.3	1.283	196.6
2006	8	8	13:00	32.14	57.53	1.524	178.7
2006	8	8	13:30	33	54.05	1.379	180.2
2006	8	8	14:00	33.09	53.52	1.795	183
2006	8	8	14:30	33.33	52.52	1.779	198.2
2006	8	8	15:00	33.93	49.31	1.504	185.3
2006	8	8	15:30	34.04	47.75	1.754	181.5
2006	8	8	16:00	32.99	52.59	1.641	184.3
2006	8	8	16:30	32.26	55.03	1.565	193.5
2006	8	8	17:00	32.5	53.41	1.258	189.5
2006	8	8	17:30	31.87	57.02	1.51	185
2006	8	8	18:00	31.45	58.71	1.471	208.6
2006	8	8	18:30	31.04	59.86	1.41	231
2006	8	8	19:00	29.71	63.01	1.424	241.1
2006	8	8	19:30	28.75	66.7	1.18	239.5
2006	8	8	20:00	28.1	69.55	1.14	240.2
2006	8	8	20:30	27.54	71.2	1.331	243.4
2006	8	8	21:00	27.12	72.7	0.937	224.3
2006	8	8	21:30	26.74	73.9	0.936	224.1
2006	8	8	22:00	26.39	76	1.136	234.8
2006	8	8	22:30	26.08	78	0.897	240.6
2006	8	8	23:00	25.88	79.5	1.021	240.1
2006	8	8	23:30	25.64	80.8	0.76	242.4
2006	8	9	00:00	25.31	82.4	0.586	151.2
2006	8	9	00:30	24.95	84.6	0.633	145.9
2006	8	9	01:00	24.67	85.7	0.456	150.1
2006	8	9	01:30	24.41	86.5	0.387	156.4
2006	8	9	02:00	24.23	87.2	0.445	150.7
2006	8	9	02:30	23.94	89.2	0.567	149.2
2006	8	9	03:00	23.65	90.6	0.729	147.5
2006	8	9	03:30	23.52	90.8	0.578	149.3
2006	8	9	04:00	23.3	92.3	0.824	143.5
2006	8	9	04:30	23.15	93.1	0.798	161.7
2006	8	9	05:00	23	93.5	0.788	154.5
2006	8	9	05:30	22.83	94.4	0.904	161.2
2006	8	9	06:00	22.57	94.9	0.255	175
2006	8	9	06:30	22.77	91.9	0.644	147.3
2006	8	9	07:00	23.62	87.4	0.878	135.8
2006	8	9	07:30	25.05	82.4	0.974	169.6
2006	8	9	08:00	26.83	74.9	1.089	181
2006	8	9	08:30	28.13	69.63	1.081	200
2006	8	9	09:00	29.19	64.07	1.245	210.9
2006	8	9	09:30	30.34	59.29	1.255	209.8
2006	8	9	10:00	31.37	55.86	1.236	213.5
2006	8	9	10:30	32.5	50.16	1.326	198.5
2006	8	9	11:00	33.52	46.25	1.149	213.9
2006	8	9	11:30	34.26	43.64	1.098	219.2
2006	8	9	12:00	34.97	40.71	1.148	259.3
2006	8	9	12:30	35.98	39.06	1.156	194.1
2006	8	9	13:00	36.62	37.55	1.438	172.5
2006	8	9	13:30	36.76	39.71	1.735	307.9
2006	8	9	14:00	35.74	43.6	2.3	30.29
2006	8	9	14:30	36.26	40.89	2.235	26.44
2006	8	9	15:00	36.4	39.74	1.915	35.8
2006	8	9	15:30	36.3	41.76	1.564	34.61
2006	8	9	16:00	34.84	48.15	0.973	51.5
2006	8	9	16:30	36.6	37.23	1.796	243.5
2006	8	9	17:00	35.58	38.69	2.148	240.9
2006	8	9	17:30	35.04	39.29	1.682	233.5
2006	8	9	18:00	33.87	41.89	2.037	252.1
2006	8	9	18:30	32.52	46.4	1.805	240.5
2006	8	9	19:00	30.94	52.14	1.238	222.1
2006	8	9	19:30	29.71	58.03	1.03	221.1
2006	8	9	20:00	28.9	61.68	1.008	221.5
2006	8	9	20:30	28.24	66.02	1.102	227.9
2006	8	9	21:00	27.62	69.64	0.982	212.8
2006	8	9	21:30	27.06	73.2	1.048	211.4
2006	8	9	22:00	26.57	75.6	1.058	208.6
2006	8	9	22:30	26.22	77.2	0.981	197.3
2006	8	9	23:00	25.92	78.5	0.82	199.9
2006	8	9	23:30	25.58	80.5	0.912	225.3
2006	8	10	00:00	25.4	81	0.747	209.4
2006	8	10	00:30	25.25	81.5	0.675	168.7
2006	8	10	01:00	25.09	82.1	0.605	175.1
2006	8	10	01:30	24.83	83.5	0.698	149.8
2006	8	10	02:00	24.48	86	0.935	160.9
2006	8	10	02:30	24.17	88	0.913	160.2
2006	8	10	03:00	23.96	89.5	1.01	149.5
2006	8	10	03:30	23.82	90.7	1.124	154.1
2006	8	10	04:00	23.79	90.9	1.217	163.9
2006	8	10	04:30	23.69	91.8	1.172	154.2
2006	8	10	05:00	23.56	92.9	1.125	166.2
2006	8	10	05:30	23.52	93	1.092	171.5
2006	8	10	06:00	23.53	92.1	1.044	177.2
2006	8	10	06:30	23.69	90.7	1.002	181.2
2006	8	10	07:00	24.28	88	1.037	179.4
2006	8	10	07:30	25.12	84.6	1.224	161
2006	8	10	08:00	26.09	80.1	1.426	173.9
2006	8	10	08:30	27.35	74.4	1.315	171.1
2006	8	10	09:00	28.87	67.54	1.31	186.9
2006	8	10	09:30	30.53	59.73	1.252	179.6
2006	8	10	10:00	32.19	51.83	1.097	189.7
2006	8	10	10:30	33.93	44.57	0.793	173.7
2006	8	10	11:00	34.99	41.25	1.13	141.9
2006	8	10	11:30	35.66	39.09	1.351	120.9
2006	8	10	12:00	36.08	38.49	1.594	82.6
2006	8	10	12:30	36.37	37.71	1.997	64.37
2006	8	10	13:00	35.95	37.92	2.246	24.79
2006	8	10	13:30	36.03	37.45	2.207	29.12
2006	8	10	14:00	35.79	37.9	2.604	23.53
2006	8	10	14:30	36.02	38.76	2.532	26.38
2006	8	10	15:00	35.94	42.49	2.404	23.32
2006	8	10	15:30	35.86	43.72	2.253	27.2
2006	8	10	16:00	36.05	43.26	2.002	32.15
2006	8	10	16:30	35.82	44.06	1.801	24.61
2006	8	10	17:00	35.6	44.81	1.568	37.24
2006	8	10	17:30	35.29	46.56	1.314	54.88
2006	8	10	18:00	34.99	46.88	1.002	31.42
2006	8	10	18:30	34.64	43.51	1.525	247.6
2006	8	10	19:00	33.23	46.55	1.445	239.5
2006	8	10	19:30	32.46	48.59	1.232	247.4
2006	8	10	20:00	32.17	48.91	0.922	240.8
2006	8	10	20:30	31.97	48.71	0.764	239.5
2006	8	10	21:00	31.65	49.45	0.601	222.9
2006	8	10	21:30	31.24	50.98	0.528	180.8
2006	8	10	22:00	30.86	52.47	0.645	175
2006	8	10	22:30	30.36	55.17	0.738	173.9
2006	8	10	23:00	29.81	59.01	0.968	176.9
2006	8	10	23:30	29.42	61.06	0.928	182.6
2006	8	11	00:00	28.92	62.93	0.739	201.8
2006	8	11	00:30	28.36	66.2	0.84	185.9
2006	8	11	01:00	27.56	72	1.227	156
2006	8	11	01:30	26.66	79.9	1.216	168.3
2006	8	11	02:00	26.29	83.6	1.011	168.4
2006	8	11	02:30	26.05	85.4	1.073	172.7
2006	8	11	03:00	25.82	87	1.209	163.2
2006	8	11	03:30	25.57	88.4	1.113	162.3
2006	8	11	04:00	25.32	89.4	1.39	153.2
2006	8	11	04:30	25.08	90	1.186	163
2006	8	11	05:00	25.05	90.2	1.275	159.6
2006	8	11	05:30	25.05	90.4	1.073	177.4
2006	8	11	06:00	25.16	89.2	0.937	186.4
2006	8	11	06:30	25.44	86.4	0.621	185.8
2006	8	11	07:00	26.21	79.6	0.446	182.4
2006	8	11	07:30	27.1	74.3	0.539	206
2006	8	11	08:00	28.57	67.23	0.635	190
2006	8	11	08:30	30.27	59.15	0.514	208.1
2006	8	11	09:00	31.87	54.28	0.76	114.4
2006	8	11	09:30	32.43	52.49	1.042	98.9
2006	8	11	10:00	33.78	43.86	0.816	74.9
2006	8	11	10:30	34.67	41.6	1.033	90.4
2006	8	11	11:00	35.44	40.86	1.417	57.97
2006	8	11	11:30	35.61	40.44	1.669	42.45
2006	8	11	12:00	35.4	42.92	2.126	32.15
2006	8	11	12:30	36.03	42.85	1.764	42.46
2006	8	11	13:00	36.51	43.21	1.672	30.59
2006	8	11	13:30	36.11	46.61	2.298	24.17
2006	8	11	14:00	36.78	45.37	1.917	13.63
2006	8	11	14:30	36.55	46.57	2.335	16.63
2006	8	11	15:00	35.98	47.73	2.427	24.34
2006	8	11	15:30	35.97	45.87	2.235	30.79
2006	8	11	16:00	35.74	45.15	1.797	43.68
2006	8	11	16:30	35.99	46.32	1.175	45.37
2006	8	11	17:00	35.84	47.09	1.072	42.59
2006	8	11	17:30	36.42	38.44	1.5	226.4
2006	8	11	18:00	35.41	40.56	1.739	237.1
2006	8	11	18:30	33.8	43.44	1.409	227.2
2006	8	11	19:00	32.43	46.15	1.241	217.4
2006	8	11	19:30	31.37	48.67	1.152	210.1
2006	8	11	20:00	30.76	51.75	1.051	199.6
2006	8	11	20:30	30.14	55.62	0.981	186.1
2006	8	11	21:00	29.13	62	1.434	177.3
2006	8	11	21:30	28.3	66.46	1.518	175.9
2006	8	11	22:00	27.72	69.22	1.465	173.6
2006	8	11	22:30	27.32	71.3	1.45	178
2006	8	11	23:00	27.07	72.7	1.065	185.9
2006	8	11	23:30	26.78	74.8	0.954	189.6
2006	8	12	00:00	26.51	77.1	1.076	186
2006	8	12	00:30	26.24	78.5	1.159	189.8
2006	8	12	01:00	25.99	79.7	1.042	189.9
2006	8	12	01:30	25.89	79.9	1.01	187.5
2006	8	12	02:00	25.82	80	0.997	185.1
2006	8	12	02:30	25.63	81.7	0.924	202.2
2006	8	12	03:00	25.36	84.7	0.717	183.9
2006	8	12	03:30	25.24	85.3	0.941	190.1
2006	8	12	04:00	25.26	84.2	1.179	194.6
2006	8	12	04:30	25.17	84.6	1.178	191.7
2006	8	12	05:00	25.01	85.7	1.213	173.1
2006	8	12	05:30	24.95	86.2	1.285	186
2006	8	12	06:00	25.02	84.2	1.285	193.4
2006	8	12	06:30	25.27	81.8	1.316	196.6
2006	8	12	07:00	25.97	77.7	1.364	191.4
2006	8	12	07:30	27.09	71.5	1.475	184.1
2006	8	12	08:00	28.08	66.77	1.59	173.7
2006	8	12	08:30	29.54	59.88	1.603	164
2006	8	12	09:00	30.99	51.22	1.548	175.7
2006	8	12	09:30	32.8	43.9	1.274	178.7
2006	8	12	10:00	34.37	38.65	0.992	186.4
2006	8	12	10:30	35.42	36.52	1.012	184.7
2006	8	12	11:00	36.05	35.61	1.12	207.3
2006	8	12	11:30	37.02	34.26	1.844	105.4
2006	8	12	12:00	37.12	34.13	1.792	81.7
2006	8	12	12:30	37.8	33.23	1.717	75.1
2006	8	12	13:00	37.91	33.34	1.964	57.01
2006	8	12	13:30	37.45	33.33	2.524	36.58
2006	8	12	14:00	37.29	33.45	2.453	27.65
2006	8	12	14:30	38.07	32.12	2.047	21.69
2006	8	12	15:00	37.99	32.69	2.022	24.05
2006	8	12	15:30	37.81	33.22	1.914	39.49
2006	8	12	16:00	38.04	32.61	1.587	26.63
2006	8	12	16:30	37.94	34.67	1.174	17.39
2006	8	12	17:00	37.37	37.07	1.13	61.39
2006	8	12	17:30	37.31	35.09	0.97	63.97
2006	8	12	18:00	36.98	34.91	1.335	41.32
2006	8	12	18:30	35.88	38.17	1.535	255.1
2006	8	12	19:00	34.48	41.93	1.448	249.5
2006	8	12	19:30	33.22	46.48	1.209	229.8
2006	8	12	20:00	32.24	48.71	1.072	206.7
2006	8	12	20:30	31.3	51.22	1.232	208.3
2006	8	12	21:00	30.46	54.55	1.23	196.6
2006	8	12	21:30	29.59	57.87	1.051	179.2
2006	8	12	22:00	28.75	60.23	1.315	177.9
2006	8	12	22:30	27.93	63.02	1.416	175.7
2006	8	12	23:00	27.36	66.09	1.446	175.9
2006	8	12	23:30	27.06	68.15	1.123	176.5
2006	8	13	00:00	26.89	68.93	0.954	181.9
2006	8	13	00:30	26.68	70.4	1.122	167.8
2006	8	13	01:00	26.32	73.1	1.154	182
2006	8	13	01:30	26.05	76.3	1.106	184.3
2006	8	13	02:00	25.85	77.2	1.153	169.4
2006	8	13	02:30	25.69	79.1	1.14	184.2
2006	8	13	03:00	25.59	80.2	1.092	172.5
2006	8	13	03:30	25.4	83.1	1.235	166.3
2006	8	13	04:00	25.19	83.7	1.235	169.2
2006	8	13	04:30	25.07	84	1.256	173.6
2006	8	13	05:00	24.94	84.6	1.089	176.6
2006	8	13	05:30	24.81	84.8	1.171	179.6
2006	8	13	06:00	24.7	84.2	1.117	164.6
2006	8	13	06:30	24.73	83.2	1.132	168
2006	8	13	07:00	25.47	77.3	1.329	168.7
2006	8	13	07:30	27.06	68.56	1.397	182.1
2006	8	13	08:00	28.75	59.26	1.359	184
2006	8	13	08:30	30.67	48.86	1.28	188
2006	8	13	09:00	32.61	40.67	1.169	186.1
2006	8	13	09:30	34.42	35.06	1.272	192.6
2006	8	13	10:00	35.68	32.64	1.198	219.1
2006	8	13	10:30	36.61	31.41	0.979	200.5
2006	8	13	11:00	37.51	30.34	1.162	132.4
2006	8	13	11:30	37.35	30.82	1.783	26.88
2006	8	13	12:00	37.17	32.52	2.037	38.85
2006	8	13	12:30	36.82	34.94	2.256	29.09
2006	8	13	13:00	37.11	33.51	2.101	37.67
2006	8	13	13:30	37.5	32.34	2.109	34.37
2006	8	13	14:00	37.96	33.92	2.047	27.49
2006	8	13	14:30	38.41	35.92	1.982	11.99
2006	8	13	15:00	38.06	35.78	2.042	356.2
2006	8	13	15:30	38.08	32.47	2.081	351
2006	8	13	16:00	37.98	33.77	1.911	347.9
2006	8	13	16:30	37.43	36.39	1.803	348.8
2006	8	13	17:00	36.3	42.47	1.634	343.2
2006	8	13	17:30	36.32	40.19	1.139	327.5
2006	8	13	18:00	36.5	40.31	0.883	332.3
2006	8	13	18:30	35.48	44.84	0.804	320.2
2006	8	13	19:00	33.91	49.68	1.155	310
2006	8	13	19:30	32.89	58.24	0.781	301.4
2006	8	13	20:00	32.96	43.06	0.81	248.8
2006	8	13	20:30	32.75	42.87	0.85	195
2006	8	13	21:00	31.06	51.79	1.523	172.7
2006	8	13	21:30	29.58	59.87	1.516	177.7
2006	8	13	22:00	28.78	63.47	1.227	177.3
2006	8	13	22:30	28.27	67.61	1.277	179.8
2006	8	13	23:00	27.81	71.3	1.298	178.5
2006	8	13	23:30	27.32	73.2	1.27	191.5
2006	8	14	00:00	27	74.9	1.101	181.3
2006	8	14	00:30	26.65	78.1	1.302	160.6
2006	8	14	01:00	26.31	79.6	1.174	170.1
2006	8	14	01:30	26.1	80.1	1.127	167
2006	8	14	02:00	25.91	80.4	1.12	160.4
2006	8	14	02:30	25.7	81.3	1.186	167.9
2006	8	14	03:00	25.6	80.5	1.375	162
2006	8	14	03:30	25.48	79.5	1.358	169.2
2006	8	14	04:00	25.39	78.8	1.286	175.9
2006	8	14	04:30	25.32	77.1	1.03	188.5
2006	8	14	05:00	25.31	73.9	0.764	183.6
2006	8	14	05:30	25.19	74.4	0.862	154.9
2006	8	14	06:00	24.79	78.5	0.899	154.5
2006	8	14	06:30	24.66	79	0.951	149.5
2006	8	14	07:00	25.16	75.5	0.948	160.7
2006	8	14	07:30	26.54	67.83	1.166	148.4
2006	8	14	08:00	28.03	58.06	1.307	145.4
2006	8	14	08:30	30.04	46.97	1.078	138.7
2006	8	14	09:00	31.96	40.06	1.103	120.4
2006	8	14	09:30	33.33	37.13	1.045	83.8
2006	8	14	10:00	33.89	36.29	1.074	56.92
2006	8	14	10:30	34.65	35.24	1.351	38.9
2006	8	14	11:00	35.92	32.89	1.53	1.819
2006	8	14	11:30	36.15	33.82	1.613	43.22
2006	8	14	12:00	36.47	35.44	1.68	49.76
2006	8	14	12:30	36.73	36.78	1.609	50.28
2006	8	14	13:00	37.28	35.11	1.781	30.87
2006	8	14	13:30	37.54	32.89	2.152	1.768
2006	8	14	14:00	37.35	34.7	2.22	9.56
2006	8	14	14:30	37.59	35.7	2.052	3.689
2006	8	14	15:00	37.47	34.66	2.04	17.42
2006	8	14	15:30	37.04	36.06	2.238	33.03
2006	8	14	16:00	37.27	36.63	1.968	38.57
2006	8	14	16:30	36.77	37.65	2.08	29.23
2006	8	14	17:00	36.66	37.41	1.895	32.37
2006	8	14	17:30	36.49	39.1	1.629	18.38
2006	8	14	18:00	36.17	40.76	1.467	2.567
2006	8	14	18:30	35.22	44.01	0.258	342.6
2006	8	14	19:00	33.67	52.81	0.001	329.7
2006	8	14	19:30	32.54	57.96	0	323.6
2006	8	14	20:00	32.07	59.64	0	0
2006	8	14	20:30	31.73	53.07	0.001	242.3
2006	8	14	21:00	30.43	58.15	0	156.3
2006	8	14	21:30	28.8	66.32	0	0
2006	8	14	22:00	28.26	68.99	0.005	159.9
2006	8	14	22:30	27.9	70.1	0.008	171.6
2006	8	14	23:00	27.51	72	0	183.8
2006	8	14	23:30	27.18	74.2	0	0
2006	8	15	00:00	26.86	75.8	0	0
2006	8	15	00:30	26.57	79.7	0	0
2006	8	15	01:00	26.31	82	0	0
2006	8	15	01:30	26.1	83.7	0	0
2006	8	15	02:00	25.93	84.7	0	0
2006	8	15	02:30	25.69	85.8	0	175.8
2006	8	15	03:00	25.46	86.9	0	0
2006	8	15	03:30	25.27	87.7	0	0
2006	8	15	04:00	25.12	88.4	0	188.4
2006	8	15	04:30	25.01	88.4	0	0
2006	8	15	05:00	24.9	88.8	0	0
2006	8	15	05:30	24.8	89.6	0.003	146.4
2006	8	15	06:00	24.83	89	0	0
2006	8	15	06:30	24.95	87.3	0	0
2006	8	15	07:00	25.86	82.2	0	0
2006	8	15	07:30	27.23	75.8	0	0
2006	8	15	08:00	28.59	68.81	0	0
2006	8	15	08:30	30.35	59.51	0	0
2006	8	15	09:00	32.33	50.27	0	0
2006	8	15	09:30	33.78	44.19	0	0
2006	8	15	10:00	35.08	39.91	0	0
2006	8	15	10:30	35.71	40.6	0	2.799
2006	8	15	11:00	35.02	41.81	0	0
2006	8	15	11:30	35.7	40.21	0	0
2006	8	15	12:00	35.92	42.96	0	0
2006	8	15	12:30	35.89	46.53	1.277	353.1
2006	8	15	13:00	36.63	43.58	2.092	4.44
2006	8	15	13:30	36.92	38.83	2.347	12.64
2006	8	15	14:00	37.27	40.1	1.964	12.87
2006	8	15	14:30	36.68	41.37	2.35	32.02
2006	8	15	15:00	36.8	41.36	1.891	32.19
2006	8	15	15:30	37.43	39.07	1.596	31.75
2006	8	15	16:00	37.12	41.7	1.463	55.31
2006	8	15	16:30	37.13	40.81	1.336	29.81
2006	8	15	17:00	37.34	39.27	1.324	50.29
2006	8	15	17:30	37.34	34.19	1.298	206.1
2006	8	15	18:00	36.25	35.7	0.837	238.6
2006	8	15	18:30	35.1	36.94	0	0
2006	8	15	19:00	33.48	40.9	0	0
2006	8	15	19:30	32.24	43	0	0
2006	8	15	20:00	31.53	42.42	0	0
2006	8	15	20:30	31.12	40.53	0	0
2006	8	15	21:00	30.74	42.38	0	0
2006	8	15	21:30	30.31	44.99	0	0
2006	8	15	22:00	29.82	48.56	0	0
2006	8	15	22:30	29.32	51.33	0	0
2006	8	15	23:00	28.73	55.31	0	0
2006	8	15	23:30	28.2	61.29	0	0
2006	8	16	00:00	27.77	66.65	0	0
2006	8	16	00:30	27.37	71	0	0
2006	8	16	01:00	27.19	70.3	0	0
2006	8	16	01:30	27.12	68.6	0	0
2006	8	16	02:00	26.86	70.8	0	0
2006	8	16	02:30	26.56	71.2	0	0
2006	8	16	03:00	26.17	72.3	0	0
2006	8	16	03:30	25.86	75.7	0	0
2006	8	16	04:00	25.53	79.5	0	0
2006	8	16	04:30	25.26	80.8	0	0
2006	8	16	05:00	25.05	84.6	0	0
2006	8	16	05:30	25.04	85.9	0	0
2006	8	16	06:00	25.06	87	0	0
2006	8	16	06:30	25.11	87.7	0	0
2006	8	16	07:00	25.74	85.2	0	0
2006	8	16	07:30	27.11	78.4	0	0
2006	8	16	08:00	28.44	71.3	0	0
2006	8	16	08:30	29.72	65.14	0	0
2006	8	16	09:00	31.22	55	0.469	165.3
2006	8	16	09:30	32.66	48	1.214	144.1
2006	8	16	10:00	33.65	45.21	0.931	193.2
2006	8	16	10:30	34.67	41.74	0.985	155.1
2006	8	16	11:00	35.76	39.98	1.078	86.2
2006	8	16	11:30	36	37.72	1.806	57.1
2006	8	16	12:00	36.4	38.26	1.922	42.54
2006	8	16	12:30	35.58	41.51	2.74	34.49
2006	8	16	13:00	35.04	47.18	2.65	26.32
2006	8	16	13:30	35.06	51.3	2.596	31.19
2006	8	16	14:00	35.28	51.59	2.321	30.78
2006	8	16	14:30	35.96	45.22	1.74	44.66
2006	8	16	15:00	35.67	42.07	1.564	41.4
2006	8	16	15:30	35.42	44.18	1.45	55.51
2006	8	16	16:00	35.42	44.53	1.222	56.44
2006	8	16	16:30	36.26	38.49	1.078	29.17
2006	8	16	17:00	37	34.16	1.556	232.5
2006	8	16	17:30	35.66	36.23	1.672	237.4
2006	8	16	18:00	35.08	37.13	1.484	246.4
2006	8	16	18:30	34.27	37.79	1.461	244.1
2006	8	16	19:00	32.99	38.8	1.371	235.6
2006	8	16	19:30	31.9	40.38	1.166	235.8
2006	8	16	20:00	31.01	43.17	1.066	220.1
2006	8	16	20:30	30.35	45.84	0.796	206.3
